wavenumber,absorbance,drug_type
1694.0,0.001188,Cocaine
1698.0,0.0013497000000000001,Cocaine
1702.0,0.001551,Cocaine
1706.0,0.0018216,Cocaine
1710.0,0.0022143,Cocaine
1714.0,0.0028281,Cocaine
1718.0,0.0036663000000000004,Cocaine
1722.0,0.0049797,Cocaine
1726.0,0.0072468,Cocaine
1730.0,0.010985700000000001,Cocaine
1734.0,0.0154506,Cocaine
1738.0,0.018252300000000003,Cocaine
1742.0,0.0178827,Cocaine
1746.0,0.015087600000000001,Cocaine
1750.0,0.011563200000000001,Cocaine
1754.0,0.008688900000000001,Cocaine
1758.0,0.0073788000000000005,Cocaine
1762.0,0.0076725000000000005,Cocaine
1766.0,0.0090519,Cocaine
1770.0,0.0100716,Cocaine
1774.0,0.0089826,Cocaine
1778.0,0.0062766,Cocaine
1782.0,0.0039897000000000005,Cocaine
1786.0,0.0027027,Cocaine
1790.0,0.002046,Cocaine
1794.0,0.0016599000000000002,Cocaine
1798.0,0.0013596,Cocaine
1802.0,0.0011154000000000001,Cocaine
1806.0,0.0009735000000000001,Cocaine
1810.0,0.0008943,Cocaine
1814.0,0.0008316,Cocaine
1818.0,0.0007359,Cocaine
1822.0,0.0006270000000000001,Cocaine
1826.0,0.0005049000000000001,Cocaine
1830.0,0.0004125,Cocaine
1834.0,0.0003663,Cocaine
1838.0,0.00033,Cocaine
1842.0,0.000297,Cocaine
1846.0,0.0002772,Cocaine
1850.0,0.0002508,Cocaine
1854.0,0.0002343,Cocaine
1858.0,0.0002343,Cocaine
1862.0,0.0002343,Cocaine
1866.0,0.0002376,Cocaine
1870.0,0.0002244,Cocaine
1874.0,0.0002112,Cocaine
1878.0,0.0002046,Cocaine
1882.0,0.00019470000000000002,Cocaine
1886.0,0.00018810000000000002,Cocaine
1890.0,0.00019800000000000002,Cocaine
1894.0,0.0002046,Cocaine
1898.0,0.0002112,Cocaine
1902.0,0.0002343,Cocaine
1906.0,0.0002574,Cocaine
1910.0,0.00028710000000000004,Cocaine
1914.0,0.0003036,Cocaine
1918.0,0.00030030000000000004,Cocaine
1922.0,0.00029370000000000004,Cocaine
1926.0,0.00028710000000000004,Cocaine
1930.0,0.0002574,Cocaine
1934.0,0.0002112,Cocaine
1938.0,0.00018480000000000002,Cocaine
1942.0,0.00018810000000000002,Cocaine
1946.0,0.0002211,Cocaine
1950.0,0.0002541,Cocaine
1954.0,0.0002772,Cocaine
1958.0,0.00029370000000000004,Cocaine
1962.0,0.0003102,Cocaine
1966.0,0.00032010000000000003,Cocaine
1970.0,0.00030690000000000003,Cocaine
1974.0,0.0002805,Cocaine
1978.0,0.000231,Cocaine
1982.0,0.00019800000000000002,Cocaine
1986.0,0.00018150000000000002,Cocaine
1990.0,0.0001716,Cocaine
1994.0,0.0001683,Cocaine
1998.0,0.000165,Cocaine
2002.0,0.0001551,Cocaine
2006.0,0.0001518,Cocaine
2010.0,0.0001485,Cocaine
2014.0,0.0001452,Cocaine
2018.0,0.0001353,Cocaine
2022.0,0.0001254,Cocaine
2026.0,0.0001386,Cocaine
2030.0,0.0001419,Cocaine
2034.0,0.000132,Cocaine
2038.0,0.000132,Cocaine
2042.0,0.0001155,Cocaine
2046.0,0.0001023,Cocaine
2050.0,0.0001155,Cocaine
2054.0,0.0001221,Cocaine
2058.0,0.0001221,Cocaine
2062.0,0.0001155,Cocaine
2066.0,0.0001023,Cocaine
2070.0,0.0001056,Cocaine
2074.0,0.0001188,Cocaine
2078.0,0.0001254,Cocaine
2082.0,0.0001386,Cocaine
2086.0,0.0001419,Cocaine
2090.0,0.0001386,Cocaine
2094.0,0.0001353,Cocaine
2098.0,0.0001287,Cocaine
2102.0,0.0001386,Cocaine
2106.0,0.0001485,Cocaine
2110.0,0.0001419,Cocaine
2114.0,0.0001584,Cocaine
2118.0,0.0001716,Cocaine
2122.0,0.0001584,Cocaine
2126.0,0.0001452,Cocaine
2130.0,0.0001452,Cocaine
2134.0,0.0001419,Cocaine
2138.0,0.0001122,Cocaine
2142.0,8.910000000000001e-05,Cocaine
2146.0,8.25e-05,Cocaine
2150.0,8.910000000000001e-05,Cocaine
2154.0,7.59e-05,Cocaine
2158.0,6.6e-05,Cocaine
2162.0,8.910000000000001e-05,Cocaine
2166.0,0.0001122,Cocaine
2170.0,0.0001056,Cocaine
2174.0,8.58e-05,Cocaine
2178.0,7.92e-05,Cocaine
2182.0,7.92e-05,Cocaine
2186.0,5.28e-05,Cocaine
2190.0,4.6200000000000005e-05,Cocaine
2194.0,8.25e-05,Cocaine
2198.0,8.910000000000001e-05,Cocaine
2202.0,7.26e-05,Cocaine
2206.0,6.93e-05,Cocaine
2210.0,7.26e-05,Cocaine
2214.0,6.93e-05,Cocaine
2218.0,6.6e-05,Cocaine
2222.0,5.28e-05,Cocaine
2226.0,5.61e-05,Cocaine
2230.0,7.92e-05,Cocaine
2234.0,6.6e-05,Cocaine
2238.0,4.9500000000000004e-05,Cocaine
2242.0,4.6200000000000005e-05,Cocaine
2246.0,5.94e-05,Cocaine
2250.0,7.92e-05,Cocaine
2254.0,6.6e-05,Cocaine
2258.0,5.28e-05,Cocaine
2262.0,4.6200000000000005e-05,Cocaine
2266.0,4.29e-05,Cocaine
2270.0,3.63e-05,Cocaine
2274.0,3.63e-05,Cocaine
2278.0,4.6200000000000005e-05,Cocaine
2282.0,5.61e-05,Cocaine
2286.0,6.93e-05,Cocaine
2290.0,6.6e-05,Cocaine
2294.0,5.28e-05,Cocaine
2298.0,3.96e-05,Cocaine
2302.0,4.29e-05,Cocaine
2306.0,3.63e-05,Cocaine
2310.0,3.96e-05,Cocaine
2314.0,5.61e-05,Cocaine
2318.0,5.94e-05,Cocaine
2322.0,7.26e-05,Cocaine
2326.0,7.59e-05,Cocaine
2330.0,6.6e-05,Cocaine
2334.0,7.92e-05,Cocaine
2338.0,9.570000000000001e-05,Cocaine
2342.0,9.570000000000001e-05,Cocaine
2346.0,8.910000000000001e-05,Cocaine
2350.0,9.240000000000001e-05,Cocaine
2354.0,0.0001023,Cocaine
2358.0,0.0001089,Cocaine
2362.0,0.0001122,Cocaine
2366.0,0.0001221,Cocaine
2370.0,0.0001221,Cocaine
2374.0,0.0001155,Cocaine
2378.0,0.0001188,Cocaine
2382.0,0.0001122,Cocaine
2386.0,8.58e-05,Cocaine
2390.0,5.94e-05,Cocaine
2394.0,5.28e-05,Cocaine
2398.0,6.6e-05,Cocaine
2402.0,5.28e-05,Cocaine
2406.0,3.63e-05,Cocaine
2410.0,4.29e-05,Cocaine
2414.0,3.96e-05,Cocaine
2418.0,2.97e-05,Cocaine
2422.0,2.97e-05,Cocaine
2426.0,3.63e-05,Cocaine
2430.0,4.29e-05,Cocaine
2434.0,3.63e-05,Cocaine
2438.0,2.64e-05,Cocaine
2442.0,2.64e-05,Cocaine
2446.0,2.3100000000000002e-05,Cocaine
2450.0,1.98e-05,Cocaine
2454.0,3.63e-05,Cocaine
2458.0,3.63e-05,Cocaine
2462.0,2.64e-05,Cocaine
2466.0,2.64e-05,Cocaine
2470.0,3.3e-05,Cocaine
2474.0,2.97e-05,Cocaine
2478.0,1.65e-05,Cocaine
2482.0,6.6e-06,Cocaine
2486.0,0.0,Cocaine
2490.0,1.98e-05,Cocaine
2494.0,1.98e-05,Cocaine
2498.0,1.98e-05,Cocaine
2502.0,3.3e-05,Cocaine
2506.0,2.97e-05,Cocaine
2510.0,1.65e-05,Cocaine
2514.0,1.32e-05,Cocaine
2518.0,1.32e-05,Cocaine
2522.0,3.63e-05,Cocaine
2526.0,3.63e-05,Cocaine
2530.0,3.3e-05,Cocaine
2534.0,3.63e-05,Cocaine
2538.0,3.96e-05,Cocaine
2542.0,3.96e-05,Cocaine
2546.0,3.96e-05,Cocaine
2550.0,4.9500000000000004e-05,Cocaine
2554.0,4.29e-05,Cocaine
2558.0,3.96e-05,Cocaine
2562.0,5.28e-05,Cocaine
2566.0,4.6200000000000005e-05,Cocaine
2570.0,5.28e-05,Cocaine
2574.0,5.94e-05,Cocaine
2578.0,6.93e-05,Cocaine
2582.0,7.59e-05,Cocaine
2586.0,9.240000000000001e-05,Cocaine
2590.0,8.25e-05,Cocaine
2594.0,6.6e-05,Cocaine
2598.0,7.26e-05,Cocaine
2602.0,8.25e-05,Cocaine
2606.0,9.900000000000001e-05,Cocaine
2610.0,8.58e-05,Cocaine
2614.0,7.26e-05,Cocaine
2618.0,7.26e-05,Cocaine
2622.0,8.58e-05,Cocaine
2626.0,0.0001023,Cocaine
2630.0,9.240000000000001e-05,Cocaine
2634.0,8.58e-05,Cocaine
2638.0,0.0001023,Cocaine
2642.0,9.570000000000001e-05,Cocaine
2646.0,8.58e-05,Cocaine
2650.0,8.58e-05,Cocaine
2654.0,7.92e-05,Cocaine
2658.0,7.59e-05,Cocaine
2662.0,8.25e-05,Cocaine
2666.0,0.0001023,Cocaine
2670.0,9.570000000000001e-05,Cocaine
2674.0,8.910000000000001e-05,Cocaine
2678.0,9.900000000000001e-05,Cocaine
2682.0,0.0001155,Cocaine
2686.0,0.0001188,Cocaine
2690.0,0.0001089,Cocaine
2694.0,0.0001056,Cocaine
2698.0,0.0001023,Cocaine
2702.0,0.0001023,Cocaine
2706.0,0.0001089,Cocaine
2710.0,0.0001188,Cocaine
2714.0,0.0001287,Cocaine
2718.0,0.0001353,Cocaine
2722.0,0.0001419,Cocaine
2726.0,0.000165,Cocaine
2730.0,0.00017820000000000002,Cocaine
2734.0,0.00018810000000000002,Cocaine
2738.0,0.0002112,Cocaine
2742.0,0.0002046,Cocaine
2746.0,0.00018810000000000002,Cocaine
2750.0,0.0002178,Cocaine
2754.0,0.0002475,Cocaine
2758.0,0.0002904,Cocaine
2762.0,0.0003498,Cocaine
2766.0,0.0004125,Cocaine
2770.0,0.0004917,Cocaine
2774.0,0.0005709,Cocaine
2778.0,0.0006303,Cocaine
2782.0,0.0006237,Cocaine
2786.0,0.0006138000000000001,Cocaine
2790.0,0.00066,Cocaine
2794.0,0.0007821000000000001,Cocaine
2798.0,0.0010428,Cocaine
2802.0,0.0014817,Cocaine
2806.0,0.0019866000000000003,Cocaine
2810.0,0.0022110000000000003,Cocaine
2814.0,0.0019470000000000002,Cocaine
2818.0,0.0014520000000000002,Cocaine
2822.0,0.0010725,Cocaine
2826.0,0.000858,Cocaine
2830.0,0.0007524000000000001,Cocaine
2834.0,0.0007359,Cocaine
2838.0,0.0008019,Cocaine
2842.0,0.0009438000000000001,Cocaine
2846.0,0.0011682,Cocaine
2850.0,0.001551,Cocaine
2854.0,0.0020262,Cocaine
2858.0,0.0023265,Cocaine
2862.0,0.0022572,Cocaine
2866.0,0.00198,Cocaine
2870.0,0.0017754000000000001,Cocaine
2874.0,0.0017655000000000001,Cocaine
2878.0,0.0019338,Cocaine
2882.0,0.0021945000000000003,Cocaine
2886.0,0.0025146,Cocaine
2890.0,0.0028677,Cocaine
2894.0,0.0030525,Cocaine
2898.0,0.0029139,Cocaine
2902.0,0.0026367,Cocaine
2906.0,0.0024288,Cocaine
2910.0,0.0023397,Cocaine
2914.0,0.002343,Cocaine
2918.0,0.002442,Cocaine
2922.0,0.00264,Cocaine
2926.0,0.0029568000000000003,Cocaine
2930.0,0.0034056000000000004,Cocaine
2934.0,0.0039732000000000005,Cocaine
2938.0,0.0046299,Cocaine
2942.0,0.005346,Cocaine
2946.0,0.0063921,Cocaine
2950.0,0.0080058,Cocaine
2954.0,0.009609600000000001,Cocaine
2958.0,0.0103554,Cocaine
2962.0,0.0103455,Cocaine
2966.0,0.0106722,Cocaine
2970.0,0.0114873,Cocaine
2974.0,0.0113223,Cocaine
2978.0,0.0094941,Cocaine
2982.0,0.0071016000000000004,Cocaine
2986.0,0.004992900000000001,Cocaine
2990.0,0.0033528,Cocaine
2994.0,0.0023529000000000002,Cocaine
2998.0,0.001881,Cocaine
3002.0,0.0016269000000000001,Cocaine
3006.0,0.0014685,Cocaine
3010.0,0.0012936,Cocaine
3014.0,0.0011913,Cocaine
3018.0,0.0011352,Cocaine
3022.0,0.0011121,Cocaine
3026.0,0.0011319000000000001,Cocaine
3030.0,0.0011319000000000001,Cocaine
3034.0,0.0011286,Cocaine
3038.0,0.0011451,Cocaine
3042.0,0.0011781,Cocaine
3046.0,0.0011979,Cocaine
3050.0,0.0011484000000000002,Cocaine
3054.0,0.0011055000000000001,Cocaine
3058.0,0.0011154000000000001,Cocaine
3062.0,0.0012078,Cocaine
3066.0,0.0014223,Cocaine
3070.0,0.0016863000000000002,Cocaine
3074.0,0.0020328,Cocaine
3078.0,0.0023397,Cocaine
3082.0,0.0021714,Cocaine
3086.0,0.0015741000000000002,Cocaine
3090.0,0.0011319000000000001,Cocaine
3094.0,0.0010131,Cocaine
3098.0,0.0009570000000000001,Cocaine
3102.0,0.000858,Cocaine
3106.0,0.0007293,Cocaine
3110.0,0.0006171,Cocaine
3114.0,0.0005082,Cocaine
3118.0,0.0004125,Cocaine
3122.0,0.0003465,Cocaine
3126.0,0.000297,Cocaine
3130.0,0.0002772,Cocaine
3134.0,0.0002409,Cocaine
3138.0,0.0002145,Cocaine
3142.0,0.000231,Cocaine
3146.0,0.0002244,Cocaine
3150.0,0.00020130000000000001,Cocaine
3154.0,0.0002079,Cocaine
3158.0,0.0002178,Cocaine
3162.0,0.0002211,Cocaine
3166.0,0.0002178,Cocaine
3170.0,0.0002178,Cocaine
3174.0,0.00019470000000000002,Cocaine
3178.0,0.00018150000000000002,Cocaine
3182.0,0.00017820000000000002,Cocaine
3186.0,0.0001551,Cocaine
3190.0,0.0001287,Cocaine
3194.0,0.0001353,Cocaine
3198.0,0.0001386,Cocaine
3202.0,0.0001287,Cocaine
3206.0,0.0001089,Cocaine
3210.0,9.570000000000001e-05,Cocaine
3214.0,9.570000000000001e-05,Cocaine
3218.0,8.25e-05,Cocaine
3222.0,9.240000000000001e-05,Cocaine
3226.0,0.0001056,Cocaine
3230.0,0.0001023,Cocaine
3234.0,9.570000000000001e-05,Cocaine
3238.0,9.900000000000001e-05,Cocaine
3242.0,0.0001155,Cocaine
3246.0,0.0001089,Cocaine
3250.0,9.240000000000001e-05,Cocaine
3254.0,8.25e-05,Cocaine
3258.0,9.240000000000001e-05,Cocaine
3262.0,0.0001089,Cocaine
3266.0,0.0001089,Cocaine
3270.0,6.93e-05,Cocaine
3274.0,6.6e-05,Cocaine
3278.0,8.58e-05,Cocaine
3282.0,8.25e-05,Cocaine
3286.0,5.61e-05,Cocaine
3290.0,1.98e-05,Cocaine
3294.0,1.98e-05,Cocaine
3298.0,3.63e-05,Cocaine
3302.0,7.92e-05,Cocaine
3306.0,8.58e-05,Cocaine
3310.0,7.59e-05,Cocaine
3314.0,0.0001089,Cocaine
3318.0,0.0001023,Cocaine
3322.0,8.910000000000001e-05,Cocaine
3326.0,9.900000000000001e-05,Cocaine
3330.0,7.92e-05,Cocaine
3334.0,8.25e-05,Cocaine
3338.0,7.92e-05,Cocaine
3342.0,0.0001023,Cocaine
3346.0,9.900000000000001e-05,Cocaine
3350.0,9.570000000000001e-05,Cocaine
3354.0,9.240000000000001e-05,Cocaine
3358.0,7.26e-05,Cocaine
3362.0,7.59e-05,Cocaine
3366.0,6.6e-05,Cocaine
3370.0,4.9500000000000004e-05,Cocaine
3374.0,5.28e-05,Cocaine
3378.0,7.59e-05,Cocaine
3382.0,0.0001023,Cocaine
3386.0,0.0001089,Cocaine
3390.0,9.570000000000001e-05,Cocaine
