wavenumber,absorbance,drug_type
4824.3688519449415,0.0087739243075051,abs_methadone
4629.9340049206885,0.0105501823333081,abs_methadone
4231.962318607506,0.0159229660971692,abs_methadone
3896.9916004242928,0.0136762229492346,abs_methadone
3728.35781497352,0.0159229660971692,abs_methadone
3630.177813369641,0.0118871597316481,abs_methadone
3501.103898059044,0.0259490972071226,abs_methadone
3457.2025976037294,0.025028005701931,abs_methadone
3315.8367679875705,0.0264103765727431,abs_methadone
3163.64591209492,0.0347982989740879,abs_methadone
3051.595770976501,0.0904439707588246,abs_methadone
2966.2359296598515,0.2740883677049518,abs_methadone
2849.7319257177314,0.1278437272517071,abs_methadone
2809.083452251183,0.1056839373155615,abs_methadone
2647.2534745201688,0.0315170514460648,abs_methadone
2597.37561168194,0.0315170514460648,abs_methadone
2349.478321833404,0.0209070993616736,abs_methadone
2206.572231259345,0.0264103765727431,abs_methadone
2073.7956017283686,0.0273344077338891,abs_methadone
2001.5323731848948,0.0282604091122217,abs_methadone
1915.3250134168363,0.0315170514460648,abs_methadone
1846.072959757071,0.0305840876460186,abs_methadone
1824.088548554486,0.0347982989740879,abs_methadone
1779.354364827416,0.0347982989740879,abs_methadone
1694.0762557933026,0.4749551929631547,abs_methadone
1614.704923978063,0.0457574905606751,abs_methadone
1525.371038878338,0.0333890133180656,abs_methadone
1511.986880792219,0.0333890133180656,abs_methadone
1498.8355546575729,0.0476919903378747,abs_methadone
1497.2077076252654,0.0579919469776867,abs_methadone
1495.5833926830535,0.0726296369609764,abs_methadone
1493.962598347544,0.0920514783877276,abs_methadone
1492.345313185066,0.104577453960592,abs_methadone
1490.7315258114063,0.115771230367396,abs_methadone
1489.121224891541,0.1505805862031006,abs_methadone
1487.51439913937,0.2125395254815849,abs_methadone
1485.9110373174533,0.2456516642889811,abs_methadone
1484.3111282367497,0.2456516642889811,abs_methadone
1482.7146607563543,0.2232988160115891,abs_methadone
1479.5320062720186,0.170696227168975,abs_methadone
1477.9457972246407,0.1450869776921444,abs_methadone
1476.3629856901905,0.1220530483708117,abs_methadone
1474.7835607646086,0.1106982974936897,abs_methadone
1473.2075115904463,0.1067932469401519,abs_methadone
1471.6348273566184,0.1056839373155615,abs_methadone
