wavenumber,absorbance,drug_type
3875.0,0.0318907988718021,abs_heroin
3738.0,0.030537492025363,abs_heroin
3146.0,0.0281213829737341,abs_heroin
3017.0,0.0434954096833024,abs_heroin
2853.0,0.0682879329432443,abs_heroin
2737.0,0.0325456318172592,abs_heroin
2602.0,0.0223221123260061,abs_heroin
2465.0,0.0205426819021517,abs_heroin
2183.0,0.0161933580215847,abs_heroin
1955.0,0.0143490263090509,abs_heroin
1780.0,0.5376020021010439,abs_heroin
1779.0,0.5756084455897225,abs_heroin
1776.0,0.7160207157615202,abs_heroin
1775.0,0.7988761027926204,abs_heroin
1774.0,0.7988761027926204,abs_heroin
1773.0,0.7991495019089225,abs_heroin
1772.0,0.7840981867959684,abs_heroin
1771.0,0.7108571640676669,abs_heroin
1768.0,0.544089759617257,abs_heroin
1767.0,0.5000381344038097,abs_heroin
1766.0,0.4601714416221018,abs_heroin
1765.0,0.4235434675943798,abs_heroin
1764.0,0.4078232426041331,abs_heroin
1763.0,0.4059390987295818,abs_heroin
1762.0,0.4092695942073097,abs_heroin
1761.0,0.4385408287580841,abs_heroin
1760.0,0.4699284311626218,abs_heroin
1759.0,0.5039010078674286,abs_heroin
1758.0,0.540456741719587,abs_heroin
1755.0,0.6744843366368518,abs_heroin
1754.0,0.7749493038619513,abs_heroin
1753.0,0.7728849174108748,abs_heroin
1752.0,0.7762445463427589,abs_heroin
1751.0,0.7430418474390682,abs_heroin
1750.0,0.6619421245802438,abs_heroin
1747.0,0.4749551929631547,abs_heroin
1746.0,0.426780172885578,abs_heroin
1745.0,0.3834194699141139,abs_heroin
1738.0,0.1481303992702337,abs_heroin
1737.0,0.1281936355412706,abs_heroin
1736.0,0.1186153432294271,abs_heroin
1684.0,0.0405292979248928,abs_heroin
1680.0,0.0413405729470667,abs_heroin
1634.0,0.1595802222635138,abs_heroin
1633.0,0.1604591070310311,abs_heroin
1632.0,0.1535391748706675,abs_heroin
1567.0,0.0317038849537444,abs_heroin
1505.0,0.1307095957906015,abs_heroin
1501.0,0.2313618987523855,abs_heroin
1500.0,0.2588484011482149,abs_heroin
1499.0,0.2695407399542312,abs_heroin
1498.0,0.2692177243336108,abs_heroin
1497.0,0.234927798897208,abs_heroin
1496.0,0.2110542729762522,abs_heroin
1495.0,0.1882909733038088,abs_heroin
1494.0,0.1667891197173912,abs_heroin
1493.0,0.1461193498754576,abs_heroin
1492.0,0.1283103343144847,abs_heroin
1491.0,0.1206746992151925,abs_heroin
1490.0,0.1191864077192086,abs_heroin
1489.0,0.1177031990623482,abs_heroin
1488.0,0.1157145376603247,abs_heroin
1487.0,0.1136785134405202,abs_heroin
1486.0,0.1115396819646136,abs_heroin
1485.0,0.1087413830958609,abs_heroin
1484.0,0.1059055726773012,abs_heroin
1483.0,0.1020431899930481,abs_heroin
1482.0,0.0973988693334686,abs_heroin
1481.0,0.093611078847169,abs_heroin
1480.0,0.0893755951107988,abs_heroin
1479.0,0.0853395694107782,abs_heroin
1478.0,0.0844946382456234,abs_heroin
1477.0,0.0830199526796178,abs_heroin
1476.0,0.083388154890654,abs_heroin
1475.0,0.0900163050601559,abs_heroin
1474.0,0.1041356487527008,abs_heroin
1473.0,0.1196438005807637,abs_heroin
1472.0,0.1358450439979744,abs_heroin
1471.0,0.1526741692145763,abs_heroin
1470.0,0.1701818125611225,abs_heroin
1469.0,0.1884249941294066,abs_heroin
1468.0,0.2076083105017461,abs_heroin
1467.0,0.2276782932770802,abs_heroin
1466.0,0.2487208960166577,abs_heroin
1465.0,0.2708352103072299,abs_heroin
1464.0,0.2941362877160807,abs_heroin
1463.0,0.3188492500675786,abs_heroin
1462.0,0.3451499094386058,abs_heroin
1461.0,0.3730440485645526,abs_heroin
1460.0,0.4029633350223465,abs_heroin
1459.0,0.4353339357479107,abs_heroin
1458.0,0.4806971507645713,abs_heroin
1457.0,0.4801720062242812,abs_heroin
1456.0,0.4803032328401469,abs_heroin
1455.0,0.4235434675943798,abs_heroin
1454.0,0.3640138881991669,abs_heroin
1453.0,0.3115801779972894,abs_heroin
1452.0,0.2647205519395433,abs_heroin
1451.0,0.2224281953085899,abs_heroin
1450.0,0.2043980201058201,abs_heroin
1449.0,0.196816111464658,abs_heroin
1448.0,0.1892299887656364,abs_heroin
